square_id,day_of_week,hour_of_day,sms_in,sms_out,call_in,call_out,internet
1689,3,23,,,,,4.0046356526
1690,3,23,,,,,4.11792358791
9884,3,23,0.0481481069512,1.09018161856,,0.0192592427805,6.4171298423
9059,3,23,0.442332042445,0.394816083437,0.00953599830472,0.0481307007682,7.34149222092
1793,3,23,0.230497078199,0.134028269051,0.0891004587628,0.163237470686,7.27603881815
1794,3,23,9.03378625792e-05,,0.463072925798,,5.04777675681
1795,3,23,0.848187040432,1.91979265767,0.388559797591,0.0982639962225,15.7094057125
1796,3,23,1.62547934415,3.35929406931,0.324981774947,0.108938581221,22.0119657752
1797,3,23,1.17465470589,2.62840374356,0.234930941178,0.128506318239,17.8813656324
1798,3,23,0.612824632288,1.4422483847,0.121545803668,0.169268053169,14.6303933271
1799,3,23,0.257382974452,0.846144220642,0.0816206186978,0.287086066497,23.0438969779
1800,3,23,0.523078211774,1.41009918766,0.10472801659,0.415465816558,29.2874124579
9995,3,23,0.564039772654,0.599781189781,0.0107964367691,,7.33477128637
9996,3,23,0.669532437234,0.552821459343,,,5.55870220259
9997,3,23,0.616859505623,0.600019547032,,0.00221607913734,6.40790434341
1806,3,23,,,,,3.6253494059
9999,3,23,0.526017577893,1.05719305034,,0.0829927742137,9.90081270661
10000,3,23,1.1100686759,1.26462746146,0.0875539222944,0.241475547754,10.1903438703
10001,3,23,0.558861010246,0.689689334652,0.0558861010245,0.125743727305,4.45916052229
10004,3,23,11.4046988247,4.16131336005,1.40215358214,1.77775114759,49.9778618652
9872,3,23,0.321616898868,0.0190109798758,,0.00475274496896,5.43239896226
1910,3,23,0.139321635092,0.249523545639,0.108065689351,0.0714842161688,6.90815937563
1911,3,23,0.0514190683275,0.0549337772121,0.173249879778,0.0375143103054,3.19661502163
10104,3,23,0.660630772131,0.330315386065,,,8.59630822345
10105,3,23,1.40059211406,1.1017656538,,0.0404712024802,13.8446034874
1914,3,23,0.93745979436,2.45398823115,0.183044798557,0.221983654333,19.4516758945
1915,3,23,0.272937398962,0.926481234604,0.0475726140596,0.301650539364,19.1833387806
10108,3,23,,,,,2.30297255616
10109,3,23,0.139639092477,0.139639092477,,,4.81976038899
10112,3,23,0.447164889311,0.487969041795,,,6.81080933527
10113,3,23,0.561449685804,0.536304451187,,,6.36223066372
10114,3,23,0.77861131318,0.749769996515,,0.0102360603512,5.09881547767
1923,3,23,0.000487738962691,0.022463068243,,0.000975477925381,4.01482528777
1924,3,23,0.0324156793064,0.0648313586128,0.0243117594798,,3.47133309234
10121,3,23,10.0181856815,8.62114225324,3.49273474951,3.54574640124,87.4644555623
9881,3,23,0.446825234841,1.01187876566,,0.0318107616329,10.0555798048
9882,3,23,0.248207354221,1.26912457783,,0.0900074842676,14.5259136097
10155,3,23,0.0589858487585,0.609940278037,,0.048159117174,3.76335908634
10157,3,23,0.300150159796,0.419474629878,,,35.8176558622
10158,3,23,0.661956884413,1.66076959176,,,23.6649247304
2022,3,23,0.809079765333,0.389311410904,0.00834498971341,0.335693725413,20.077717809
2028,3,23,0.381755347511,0.366394287308,0.0138733873431,0.220044346905,10.7328411129
2029,3,23,1.32469650267,1.0175023374,0.155177047903,0.448542566085,12.8288781816
10222,3,23,0.76558107556,0.687121360745,,0.0900101873564,7.24272323507
2031,3,23,0.0492096973328,0.098605338542,,0.0883104434789,9.71253318947
2032,3,23,0.124648116038,0.532252697192,,0.197459479065,17.9349147743
2033,3,23,0.654956212823,0.114317373277,0.309468076233,0.330488367945,24.9140281275
2034,3,23,0.286490061221,0.831155677909,0.24816390578,0.407168492562,24.4499395745
10229,3,23,0.404643786621,0.434973006491,,,6.31594594361
10230,3,23,0.548564485108,0.522871103775,,,6.14762479263
10231,3,23,0.868230083274,1.12054504106,,,5.40615294853
10232,3,23,0.712774527751,0.873442530866,0.0297653050724,0.0270661926373,5.80541678411
10270,3,23,,,,,0.714739890588
10271,3,23,0.10106258131,0.134750108413,,0.0543049172728,2.27139772582
10273,3,23,0.117016580862,0.45510491514,,,2.0631954249
10274,3,23,0.00885365353348,0.179280967671,,,7.93398250733
10275,3,23,0.0568753406989,0.264176304921,,,30.2281197308
10280,3,23,,,,,0.243285978031
2139,3,23,0.887126492217,0.297653321958,0.000268486484954,0.317951925682,25.0378531598
2145,3,23,1.89614881651,1.85967735135,0.188782749801,0.797400718381,25.7610254545
2146,3,23,8.19004278516,5.26294961996,1.16826766696,2.38661180133,29.2966824466
2147,3,23,3.25595235304,3.17870934109,0.284312554503,0.702609692224,38.9343637999
2148,3,23,1.05168963822,1.39080898953,0.0740909176422,0.923326170183,49.1969666062
2149,3,23,1.14808173335,1.71790542801,0.0684945539226,0.170141236404,40.5088554211
2150,3,23,0.813057377718,0.0278907501913,0.400889663376,0.400889663376,27.0644828386
2151,3,23,1.14151586426,1.36130443846,0.245345982414,0.438521822903,37.9777854263
10347,3,23,0.419071158474,0.424948025743,0.00553660618606,,6.02880746905
10348,3,23,0.552638289691,0.790420657579,,,4.32212848351
10386,3,23,0.368452039637,0.40582187931,0.278952394268,,10.8577126951
10387,3,23,0.046695713742,0.0623621997442,,0.0320612565161,1.84154239558
10391,3,23,0.000140843442654,0.984655452568,,,8.11211083533
10392,3,23,0.00434105965053,0.963849204732,,,8.06125025999
2253,3,23,1.79616015344,2.01343234246,0.312124326619,0.162055177464,14.1276616143
2256,3,23,0.990085122791,0.587210602972,0.00245889613697,0.877229722121,40.4767946535
2258,3,23,1.02557052135,1.20949503448,0.156378685646,0.222926275254,29.8256626161
2261,3,23,2.66557957116,1.78184217816,0.538420307239,0.744982114545,20.4378255488
2262,3,23,10.5254423373,6.89694861439,1.47888186146,3.27609134823,50.7420419188
2263,3,23,8.23166472893,5.37783047622,1.14492652748,2.31210162071,31.6639107522
2264,3,23,7.79567313229,6.25009952787,0.878527589796,2.13068873219,71.724882403
2265,3,23,5.52507778275,5.46060475768,0.432840138395,1.30077875054,91.7003741817
2266,3,23,4.44338219811,4.57200246376,0.366385692548,1.09915707765,85.1883280819
2267,3,23,1.03739409398,0.884820815353,0.211793845821,0.340011854622,64.7204292408
2268,3,23,2.63711615885,2.76719111155,0.680340713198,0.98994229147,54.1841985077
2271,3,23,0.37183816057,0.989271494254,0.113820606192,0.41078135965,34.6059467981
2272,3,23,0.118073842976,0.62835819718,0.0157083620542,,7.87266449782
10465,3,23,0.359370840015,0.529614279426,,,2.37922369117
10466,3,23,0.350309751989,0.361736522972,,,2.72581085627
10508,3,23,,0.263340987825,,,7.47388254398
10509,3,23,0.0142280762474,0.394739888863,,,15.0981633469
10510,3,23,0.0113394277934,0.657659527176,,,4.69917083162
10515,3,23,0.513104630119,0.193600374695,,0.840002125867,7.77162905998
10516,3,23,0.369125859425,0.00301467806371,,0.260923582058,3.4114826759
10517,3,23,0.434888774328,,,,2.8839611542
10519,3,23,0.142855988176,,,,2.70093567152
10521,3,23,0.0262845750647,,,,1.61376535718
2351,3,23,0.22733808086,0.235240481138,0.0488208382055,0.318081881808,31.9810038062
2363,3,23,,,,0.000357846039266,3.78720713386
2364,3,23,,,,,9.24762747325
2366,3,23,,,,0.0148161815165,5.0075688549
2367,3,23,0.000135944885915,9.71034899391e-05,,0.0486669642937,6.10406078162
2370,3,23,1.18032526257,0.699880459765,0.115602761274,0.10613305396,10.2489230359
2373,3,23,1.44146199944,1.60478000563,0.0862542461704,1.14339688385,48.0976015309
2378,3,23,12.4588025271,8.03184612372,1.79080281613,3.55356406902,45.1124609193
2379,3,23,14.3753733181,9.23190686677,2.04908219269,4.10773480286,50.3730086718
2380,3,23,11.905515278,7.83936007077,1.67091682962,3.32556613669,52.7173064641
2381,3,23,8.04171681567,6.30622845167,0.951255423827,2.28174870424,75.8294984616
2382,3,23,4.2741167389,3.70086806952,0.375890008269,1.28207655703,78.0468563055
2383,3,23,4.55958383552,5.06904286288,0.307031778534,2.45896338473,112.455986619
2384,3,23,0.831305342532,1.06378803055,0.0165958878564,0.287667111664,57.6289830121
2385,3,23,2.29659204634,2.73629925389,1.10556839183,1.28104778152,65.7000857214
2388,3,23,0.191970059014,0.830352245659,0.0625816101696,0.642692886656,20.8243234556
2389,3,23,0.188311261532,0.671139400853,0.0994817698935,,8.31296547171
10582,3,23,0.148516254686,0.0426079901954,,,2.08979063554
10583,3,23,0.471171934011,0.342288974745,,,5.26280637245
10621,3,23,0.837089480514,1.18193022145,0.761252222385,0.176429912041,15.8488614985
10627,3,23,0.00879464120283,0.815378349174,,,10.2791730221
10628,3,23,0.0278776048992,1.79566510107,,,6.13094490373
10629,3,23,0.587083781952,1.21209116517,,,24.9117771437
10631,3,23,0.138541401719,0.0692707008595,,0.825811299259,6.79030284684
10632,3,23,0.604581793879,0.302290896939,,0.783228193809,8.17055031319
10638,3,23,0.354356476247,,,,3.97228392938
2468,3,23,0.164957981318,0.195940666326,,0.223292160515,40.9026365556
2469,3,23,0.23319327064,0.292437538244,0.211481483922,0.28991500506,5.71085429979
2473,3,23,,0.00907118160335,0.00907118160335,,1.98359139974
2474,3,23,,0.0118276298695,0.0118276298695,,4.36728157627
2480,3,23,0.000464919877037,0.000464919877037,,0.0129934313081,4.41734354017
2481,3,23,,,,,9.7444941092
2482,3,23,,,,4.50276324343e-06,7.43471110979
2483,3,23,,,,0.000590344353414,8.28409225682
2484,3,23,,,,,6.99539420777
2485,3,23,,,,,7.56883313554
2486,3,23,,,,0.0132374642338,3.16531827431
2487,3,23,0.254418800052,0.159402179991,,0.0364845224888,5.404029013
2491,3,23,2.0282793354,1.52051148639,0.00371057662467,1.07107962909,22.9464320364
2493,3,23,1.26255174569,1.1632769763,0.0865251831012,0.124250959768,14.593132931
2495,3,23,0.189783563145,0.192768094871,0.0230823753085,0.123405438551,7.71969362619
2496,3,23,0.832422457298,0.533226092797,0.123478489706,0.243350702348,5.0424839721
2497,3,23,1.06101399091,0.82084832447,0.18301228223,0.344474558454,17.4624206488
2498,3,23,0.446755219706,0.606734740565,0.0415644505374,0.308584955754,22.9519780619
2500,3,23,1.80724335332,2.77588129122,0.0138502275849,1.6752752634,75.1665640883
2501,3,23,3.81149616502,2.05744303215,,0.598161182103,102.601311753
2502,3,23,2.92854910205,2.623042984,0.389468035756,0.281626483183,68.0311346212
2503,3,23,4.89717170486,6.07164743226,1.01926555217,1.54163679733,69.3154285352
2504,3,23,2.42704402071,3.41059130765,0.12575125349,1.4402311145,27.3238832294
2505,3,23,0.478745336108,1.10562490585,0.322478922366,0.580199031888,21.7682027756
2506,3,23,0.372867799865,0.961496771864,0.217423912439,0.0098671095538,10.6720769039
2507,3,23,0.643431312213,0.856612741372,0.283407613589,0.00773077244843,8.4404609063
2508,3,23,2.2537279773,2.1677024649,0.710436728368,0.483258345023,27.0234145769
10705,3,23,1.39841107645,3.44882712285,0.511544305715,1.15986551781,34.769494525
2514,3,23,0.086633368032,0.043316684016,,,1.0250364375
2515,3,23,,,,,0.614099850447
2516,3,23,0.376792729954,0.349878963529,0.134568832126,0.0538275328506,4.50691647518
10745,3,23,0.381659653916,0.0781467098276,,,11.4465462192
10746,3,23,1.04168489059,0.755353533756,,,26.2530775239
10747,3,23,0.372506026947,0.256367201397,,0.0223419928996,16.6901089657
10748,3,23,0.489636128144,0.527689943095,,0.16676575246,17.2794635387
10749,3,23,0.819045028079,0.264532343183,,0.185389293876,9.57972940986
10750,3,23,0.677343880054,0.127157540394,,0.00874166449034,10.3116355368
10751,3,23,0.192443024631,0.166394837729,,,8.02525056874
10752,3,23,0.16264700554,,,,2.04312819903
9987,3,23,0.991659670288,0.50290442025,0.0141491702133,,12.8428074905
9988,3,23,1.05509377124,0.528662328129,,,13.7652302759
2586,3,23,0.291653489189,0.367993750658,0.15926281591,0.358855379533,6.78182412152
2587,3,23,0.0282512575394,0.0354358294754,0.566698757227,0.0351111426724,3.96664994667
2591,3,23,0.148953528162,0.0846697968546,0.0019178367648,,3.91550892751
2592,3,23,,0.0112212339793,0.0112212339793,,5.79362850747
2597,3,23,0.111125518533,0.111125518533,,,5.34637950243
2598,3,23,0.0063019908148,0.0063019908148,,,7.70072750562
2599,3,23,,,,,9.11295002225
2600,3,23,,,,,9.30481742686
2601,3,23,0.025336970436,0.0597115009579,,,7.02065116745
9991,3,23,0.193741622618,,,0.0717309774632,3.44773529195
2607,3,23,2.54613301424,2.01788772744,0.266723533028,0.448168187991,42.0116103359
2608,3,23,3.09144601959,1.82141879552,,0.264978860632,21.5909418714
9992,3,23,0.286381381613,0.0922398447965,0.0130537090877,0.00445457783297,4.01354757695
2610,3,23,0.2532789744,0.185018837217,,0.165652200513,7.27582995062
2612,3,23,1.38736817158,1.26322804728,0.346965785779,0.286711015209,26.8788992263
2613,3,23,0.0773644419325,0.0537791645602,0.290148724893,0.0268895822801,9.02059906288
2615,3,23,0.311269929005,0.381664283049,0.0644280484718,0.238225051937,19.1214248897
2616,3,23,1.05902632659,0.650050729217,0.110821801328,0.123828263844,16.6289060399
2619,3,23,8.59659889717,4.78866560354,0.0401188602498,0.185793433793,79.6887363479
2620,3,23,5.97217617356,4.76281681521,,1.34780448201,63.7225496185
2621,3,23,2.36676365452,1.25897938355,0.282346796594,0.571184376114,48.2361895248
2622,3,23,2.36456363707,3.08462885542,1.13674795188,1.61541160332,43.9775417113
2623,3,23,1.98957138106,2.35937938605,0.816962830963,0.171270048372,27.8681989829
2624,3,23,2.17998597398,2.21025096934,0.808052448499,0.208801960045,26.8706181579
2625,3,23,1.00934379494,1.074234203,0.322747150587,0.0745609123712,13.1224754329
2626,3,23,0.528862116779,0.507297872176,0.0750366908923,0.0245736664892,7.35909199796
2630,3,23,0.0110400237058,0.00552001185289,,,1.60284330973
2631,3,23,0.840043874639,0.120006267806,,0.0600031339028,4.61244105243
2632,3,23,0.360018803399,0.0514312576285,,0.0257156288142,1.65208604771
2635,3,23,,,,,1.23720460501
2636,3,23,,,,,0.502242818539
9998,3,23,0.756113970462,1.85110423736,,0.0354127241606,11.4457770363
10866,3,23,0.430938292654,0.11771753981,,0.275496108931,8.50701133637
10867,3,23,0.0649110713909,0.00766182581213,,,4.97676981859
10868,3,23,0.239174164768,0.10560464354,,,8.53253341271
2702,3,23,0.204474373116,0.253182057578,0.118553426823,0.131375689066,10.5132074358
2703,3,23,0.202037007148,0.263012178994,0.284225134083,0.233771605457,5.76459705404
2704,3,23,0.103258215657,0.150841284691,0.219702497244,0.0927919110391,5.1688794851
2709,3,23,3.05943383228,1.84199148752,0.142306025147,,12.7449482427
2713,3,23,0.0759632503884,0.0843087296501,0.00834547926172,,6.65255062212
2714,3,23,0.169061894448,0.169061894448,,,5.32292941291
2715,3,23,0.114028907126,0.114028907126,,,6.79400733541
2716,3,23,0.00354144648765,0.00354144648765,,,5.88055662031
2725,3,23,2.1397133791,2.04061978048,,0.439986621874,65.4402974481
2726,3,23,1.45965800173,0.779063968967,,0.203399185415,17.4717587198
2730,3,23,,0.0113418253607,0.457106213741,0.0113418253607,10.0499786018
2731,3,23,0.0410389542927,0.0288481323156,0.44134114738,0.0151684808847,11.0531515567
2736,3,23,6.08385646331,4.3174354821,0.825835438204,0.0706982509721,76.1143170113
2737,3,23,18.0142232587,12.1549515889,0.973416008831,3.37785216068,184.713119994
2738,3,23,24.9443547418,22.9787577392,8.21042240009,6.55368827678,314.787180629
2739,3,23,6.27279666627,5.89550557888,2.88312460872,3.83056429531,76.0422242953
2740,3,23,3.36783428682,3.19713948151,1.22267956483,0.362006638956,41.4261312099
2741,3,23,3.42816284262,3.03767448561,1.31001013994,0.583575735007,53.5323552364
2742,3,23,3.89420194451,2.2119619336,1.15802040033,0.7703312644,58.4931004517
2743,3,23,0.492903271346,0.483762506061,0.0633448705023,0.0261544447626,6.99279067574
2744,3,23,0.40750702224,0.398819620076,0.0972391853904,0.0509710487933,5.26208576469
2745,3,23,0.123654366667,0.22257786,0.0247308733334,,1.87449047089
2746,3,23,0.021824263255,0.0392836738591,0.00436485265101,,0.678297534105
2747,3,23,0.112449914502,0.136770799835,0.0320902709607,0.00966346555929,1.97629416828
2750,3,23,0.890204027007,0.176283763732,,0.0537636499542,21.0301899289
2751,3,23,0.132344980079,0.0686975275949,0.0287614824351,0.0364212396639,4.07959750992
2752,3,23,0.20602292412,0.110603606733,0.00138839913787,0.00689794510363,3.13175995253
10980,3,23,0.213146203732,0.00105494303426,,,12.0636524987
10981,3,23,0.238490864248,0.10425089993,,0.0258826091153,3.29531397069
10982,3,23,0.342252409591,0.171126204796,,0.355872080811,9.45065143244
10983,3,23,0.370766993348,0.176345543125,,0.428144056677,11.6254269718
10984,3,23,0.0132419918472,,,,4.38649865423
2819,3,23,0.213385917998,0.27224479561,0.0248056274944,0.1204938288,4.12450817368
2820,3,23,0.30007544014,0.365564753858,0.00730037022532,0.384893235513,5.88325558518
2821,3,23,0.317019281092,0.394006457213,,0.400053508282,7.02335723332
2822,3,23,0.163062100313,0.198108847215,,0.213358922353,4.13581951427
2829,3,23,0.000541966917601,0.000541966917601,,,12.6672361172
2830,3,23,0.0497938106441,0.0497938106441,,,10.8741374388
2831,3,23,0.141022451012,0.141022451012,,,7.43427581367
2842,3,23,2.19093794709,4.97521203281,0.52539502901,0.269955666768,39.497262208
2843,3,23,0.954308056965,0.67764631642,0.00151314283426,0.391861552857,26.0921509036
2845,3,23,1.1201586336,1.04527530116,0.0838885561301,0.202568067153,22.200280266
2847,3,23,0.285743117597,0.233789823489,0.437240092922,0.077929941163,10.355369301
2848,3,23,0.00264473572096,0.00352631429462,0.342899026915,0.000881578573655,8.50068997962
2849,3,23,0.0136007837343,0.0067900207275,,0.00226161171923,2.71121649629
2853,3,23,6.47658278165,4.69818006469,0.569242070165,1.2663064756,65.9312791818
2854,3,23,21.7160480315,28.136691046,4.33826866424,8.01582020075,481.200388797
2855,3,23,27.7975277041,33.3013462396,9.51006982021,9.27068888259,458.263598291
2856,3,23,6.33037231634,5.21274514882,1.82575235972,1.89690823303,97.3193341385
2857,3,23,2.71559749459,2.89532895675,0.838279255924,0.46808838679,57.8597443984
2858,3,23,2.7873159632,1.83503304161,0.886039154047,0.706813554339,56.787983695
2862,3,23,0.993437709707,6.30238744566,0.0928931097247,0.00804848673017,12.720002271
2863,3,23,0.534888002923,0.512175287911,0.185742623823,0.0234752086783,3.45829025293
2864,3,23,1.49252902131,1.28725291262,0.285215782606,0.371525767204,11.7229165249
2865,3,23,1.04166457946,0.363403313051,0.145884918743,0.349162404793,6.40319734742
2866,3,23,0.703158555916,0.342970728296,0.0131428738252,0.0188819069331,20.4543152701
2869,3,23,0.903494306103,0.60862827775,0.0978420956175,0.328075331121,15.4756854901
9643,3,23,0.00407515069,0.303040415061,,,1.53286106163
11097,3,23,0.0264473756886,0.0046298937317,,0.00254867627984,6.44712854365
11098,3,23,0.0374796961128,0.0187398480564,,0.0337014820957,1.58080724283
11099,3,23,0.448689583703,0.220923539632,,0.266451592518,7.05086466622
2937,3,23,0.190778066746,0.201469823911,,0.298618642581,2.30583920357
2938,3,23,0.371753869924,0.469070078341,,0.457396102511,8.11181579796
2939,3,23,0.394391024218,0.493079725024,,0.492837205685,8.50985088713
2947,3,23,0.153192220538,0.153192220538,,,4.2609484043
2948,3,23,0.0350043962811,0.0350043962811,,,3.07459763095
2958,3,23,5.73900941591,7.81079095453,1.29820631556,0.441563235004,55.3745171604
2959,3,23,3.96721047776,14.7541526386,1.48088931245,0.312863404265,25.8876176483
2960,3,23,1.28951015456,0.960432870143,0.0504359264455,0.493615926631,31.4178105467
2961,3,23,1.07330951736,0.884116343462,0.157130871569,0.370083073339,22.483936279
2962,3,23,0.42422651448,0.402091096963,0.07078660032,0.139213379423,11.1754063733
2963,3,23,2.36349080853,2.21727218482,0.188270585493,0.477390796101,40.8131922384
2964,3,23,1.32658542627,1.13852607497,0.147203562029,0.337090972972,14.7444870746
2966,3,23,0.0358690967131,0.00681056159469,,,2.85510044959
2967,3,23,0.710473808392,0.251380709272,0.0315685216988,0.053857276353,13.2926501477
2969,3,23,4.07271013868,2.75657008411,0.349112240254,0.919128767585,46.2315763302
2970,3,23,6.55699643279,3.316301094,0.0245719787545,1.32444041833,57.4162082521
2971,3,23,6.72465254117,4.39178368723,0.037159708792,2.02220001638,100.262476591
2972,3,23,4.18566539035,5.88479198936,0.209596330592,1.42255416512,106.884363096
2973,3,23,4.37569525764,2.2157226948,0.305506280279,0.511780261762,58.3290416606
2974,3,23,1.27202831422,1.16768776784,0.457463878142,0.45662168337,29.2096479114
2975,3,23,1.06407048402,0.554898850246,0.586328894773,0.224430787884,23.8172760686
2977,3,23,1.24265538938,0.395879478542,0.393667544554,0.208824881948,35.7722608324
2978,3,23,5.63304823857,11.4058338032,2.42408569063,1.17658386379,103.233877824
2980,3,23,0.628122941929,0.20755268855,0.109581441583,0.180587296526,5.53487444489
2981,3,23,1.23056596712,0.269655932905,0.143410886551,0.40367096928,6.78256666375
2982,3,23,0.776648347587,0.383879952282,0.14179743926,0.161055707773,15.6817201737
2983,3,23,0.774762602039,0.342134138035,0.0857013641518,0.106588350665,43.9066988665
2984,3,23,0.507307682538,0.220619505028,0.0318195760433,0.0318195760433,21.1357516816
2985,3,23,0.373603103363,0.182314617576,0.011825541182,0.011825541182,3.45024791335
3053,3,23,0.156920561387,0.179392940673,,0.0168060227625,1.45650632196
3054,3,23,0.164584868111,0.195834816931,0.0220132830037,0.0470565839807,5.85708123141
3055,3,23,0.298015876096,0.325473166711,,0.450930975802,4.23320106638
3056,3,23,0.386837417006,0.479005556614,,0.49111546233,8.16398691892
3057,3,23,0.384929022118,0.478370072144,,0.485813286821,8.12977163723
3064,3,23,0.113401313031,0.113401313031,,,3.10750342332
3065,3,23,0.0368221681081,0.0368221681081,,,1.15916152306
3072,3,23,0.978077554897,0.773400541105,0.352495129633,0.285963686643,21.9850439726
3073,3,23,2.04428205033,1.04152949251,0.51932262031,0.788423644331,68.7826650192
3074,3,23,2.08923514153,2.83418899739,0.331483811417,0.841061132793,41.2767977111
3075,3,23,2.49953582294,3.39664999786,0.623502805004,0.811289563706,33.3512526461
3076,3,23,3.35252072357,3.24990316569,0.963433317885,0.641388564459,46.9613004562
3077,3,23,1.50467231282,1.28055221206,0.582549358975,0.336180151148,59.7475405481
3078,3,23,2.38812311811,1.6232320649,0.635027011033,0.717287188023,70.0501059011
3079,3,23,2.36081870546,1.68711943501,0.670122513278,0.618571420986,34.2419465945
3080,3,23,1.1065747253,0.917221725627,0.107703145256,0.305740575209,12.512669757
3081,3,23,1.30871386572,0.98606884446,0.407176873361,0.215856140996,27.0256975058
3084,3,23,1.67253375183,0.703831017516,0.182615950208,0.246011888291,23.5523215368
3086,3,23,2.5606859654,1.9723850659,0.0652986304605,1.22239187306,33.3211597912
3087,3,23,3.96009816532,2.50410643549,,0.751099680295,34.914666064
3088,3,23,7.19050167629,5.60992488736,0.316867385654,4.26768623205,83.6221666493
3089,3,23,2.87404774724,1.39446756444,0.0549528399834,0.922646552188,58.1260947551
3090,3,23,1.51052546637,1.07064678676,0.379599433915,0.498048340674,28.9634364056
3091,3,23,1.38006791111,0.947544124726,0.354565209321,0.566715170888,29.9868847831
3096,3,23,0.514732956351,0.885591814549,0.0539086539571,0.0539086539571,5.32551249686
3097,3,23,0.412355140838,0.299650955027,,0.0542949451825,5.93592280881
3098,3,23,0.622113196949,0.49970476434,0.0777823901252,0.0796237138331,9.81574141083
3099,3,23,0.847755512776,0.777338635252,0.105480922016,0.105480922016,20.5956055824
3100,3,23,0.754920374422,0.443208198487,0.249044487649,0.249044487649,28.0996272692
3102,3,23,0.272586946068,0.134927743561,0.0222504519183,0.0286624421292,3.72140514725
3170,3,23,0.518261728374,0.586194436179,0.00493602587366,0.0569081308055,6.167687693
3171,3,23,0.277823264815,0.31115941763,0.0096216546388,0.0299595355849,6.0549498799
3172,3,23,0.282585224517,0.321927269638,0.0387218015367,0.0663251674012,2.9382604409
3173,3,23,0.413623967543,0.510575952581,0.0231414652587,0.382455447228,7.71854812742
3174,3,23,0.400369372667,0.498007581413,,0.504551939868,8.52292473997
3181,3,23,0.0478989739136,0.0478989739136,,,1.3293546806
3182,3,23,0.0622871167911,0.0622871167911,,,1.61065448328
3189,3,23,1.85760138725,0.452438432426,0.710497695001,0.99107982968,51.3469426689
3190,3,23,1.55023664812,0.49440238388,0.763688333514,0.52225121912,42.9083098761
3191,3,23,1.43086863896,1.9460798872,0.556869128502,0.493308061366,29.2320111503
3192,3,23,2.49813365756,3.01944341551,0.288811529886,0.913002244502,39.1185696677
3193,3,23,2.73515138952,1.11368673091,0.246466650048,1.58214433603,39.3993037979
3194,3,23,2.40300493922,1.12411699218,0.35263553829,1.41635091267,67.0665764352
3195,3,23,2.47984863579,1.49282597619,0.693819207315,0.866128336783,75.0581931737
3196,3,23,3.17077818192,2.2641793151,0.376915793579,0.589868796506,31.645076227
3197,3,23,2.42209249056,1.73363044133,0.194133594481,0.373386839386,19.6334290769
3198,3,23,1.45002880999,0.785554697347,0.368058516922,0.11813521792,17.7314874244
3202,3,23,2.51588815509,1.84687821499,0.0824828058702,0.605195102285,31.6475944568
3203,3,23,2.95648242393,3.09715167608,0.151687729856,1.16850234195,37.6565055086
3204,3,23,6.18599231834,6.4537366705,0.0273290066256,1.6408250647,50.4189359972
3205,3,23,5.42740490735,5.69493911241,2.82472526794,4.27882424902,104.8628514
3206,3,23,0.694007198592,0.0414965146637,0.00894181018352,0.135581169772,35.9740913762
3207,3,23,0.681887898494,0.478401470839,0.211073260984,0.380994470038,32.9810204623
3208,3,23,1.71009427379,1.02646101394,0.349757221031,0.496390611792,29.5302400834
3209,3,23,2.26125201119,0.941666631795,0.242528909417,0.447649028405,26.6876198477
3210,3,23,1.67098484197,0.765105038443,0.308617419949,0.294769435575,29.4067663539
3212,3,23,0.440784617809,0.533776984428,0.0430735289997,0.160115910253,9.72385560436
3213,3,23,0.227552357158,0.201721698108,,0.363341392847,16.1575035137
3214,3,23,0.717271736025,0.563907050316,,0.633447496833,35.2478618925
3215,3,23,0.631410475685,1.34564911408,,0.00184132370796,25.1507341644
3216,3,23,1.0015257131,0.718062011494,0.022566415646,0.022566415646,27.9923988166
3217,3,23,0.693260851727,0.426761971393,0.491748890745,0.491748890745,12.0808538629
3218,3,23,0.433610663999,0.211758903048,0.64697066781,0.647204705673,20.7493138553
3219,3,23,0.128891263735,0.248579727224,0.124537699144,0.322961396992,6.36831020501
3221,3,23,1.61466934496,1.05311548486,0.236251763731,0.253803709043,19.099588662
1912,3,23,0.802725230904,2.07138164677,0.178613583376,0.20391520845,16.4114225278
3287,3,23,0.625645779318,0.761758039991,0.0559133429147,0.0681808576949,6.36536940645
3288,3,23,0.672197166602,0.825734029485,0.00119690058377,0.0649821505378,7.51170773656
3289,3,23,0.569165373636,0.654417182498,0.0413114483429,0.0793498100562,3.88402457386
3290,3,23,0.571777535306,0.685387921417,0.224555353188,0.257222427329,10.3362624847
3291,3,23,0.425114157104,0.531980380246,0.000786591808663,0.475997749188,8.9887050627
3292,3,23,0.405238469691,0.507745775461,,0.504551939868,8.9794114773
3299,3,23,0.0510056434528,0.0510056434528,,,1.28814435762
1916,3,23,0.12741747125,0.538196675855,0.0636835822345,0.477801928261,31.8304237319
3308,3,23,1.00691986354,0.399947884987,0.376655122647,0.310911244839,23.098850477
3309,3,23,1.4948103279,0.771752514216,0.41566796629,0.388930878642,37.5518283954
3310,3,23,1.42478277914,0.632422399228,0.0690413039721,0.773246456298,32.4675790774
3311,3,23,1.54008682364,1.05649923405,0.109040395994,0.626058818987,39.4520962479
3312,3,23,2.42370250766,1.3684755915,0.508339336708,1.16075844359,69.3723508769
3319,3,23,2.05904240233,1.26582146972,0.183982507826,0.617785210245,45.2375668228
3320,3,23,1.86569615969,1.19375225876,0.241470216826,0.3972610889,40.1556416869
